,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,word_x,word_y,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后,icon_x,icon_y
2678,data/cut/R000183C0_C00034ADE_12.png,509.5,334.5,510,325,楼宇,120200,R000183C0,C00034ADE,办公楼公寓,"[('C00034ADE_168', 'R000183C0_22'), ('C00034ADF_5', 'R000183C0_22'), ('C00034ADF_5', 'R000183C0_138'), ('C00034ADE_168', 'R000183C0_138')]",254.5,79.5,R000183C0,C00034ADE,C00034ADE_254.5,R000183C0_79.5,255,70,R000183C0,C00034ADE,C00034ADE_255,R000183C0_70
2679,data/cut/R000183C0_C00034ADE_17.png,506.5,380.5,507,371,楼宇,120200,R000183C0,C00034ADE,理想大厦,"[('C00034ADE_168', 'R000183C0_22'), ('C00034ADF_5', 'R000183C0_22'), ('C00034ADF_5', 'R000183C0_138'), ('C00034ADE_168', 'R000183C0_138')]",251.5,125.5,R000183C0,C00034ADE,C00034ADE_251.5,R000183C0_125.5,252,116,R000183C0,C00034ADE,C00034ADE_252,R000183C0_116
2680,data/cut/R000183C0_C00034ADE_20.png,291.5,423.5,,,,,R000183C0,C00034ADE,耷平安银行,,36.5,168.5,R000183C0,C00034ADE,C00034ADE_36.5,R000183C0_168.5,,,,,,
2681,data/cut/R000183C0_C00034ADE_22.png,308,384.5,309,375,楼宇,120200,R000183C0,C00034ADE,里银网中心,"[('C00034ADD_220', 'R000183C0_64'), ('C00034ADE_121', 'R000183C0_64'), ('C00034ADE_121', 'R000183C0_136'), ('C00034ADD_220', 'R000183C0_136')]",53,129.5,R000183C0,C00034ADE,C00034ADE_53,R000183C0_129.5,54,120,R000183C0,C00034ADE,C00034ADE_54,R000183C0_120
2682,data/cut/R000183C0_C00034ADE_26.png,433,315.5,433,307,餐饮服务,50000,R000183C0,C00034ADE,新陕道,"[('C00034ADE_168', 'R000183C0_22'), ('C00034ADF_5', 'R000183C0_22'), ('C00034ADF_5', 'R000183C0_138'), ('C00034ADE_168', 'R000183C0_138')]",178,60.5,R000183C0,C00034ADE,C00034ADE_178,R000183C0_60.5,178,52,R000183C0,C00034ADE,C00034ADE_178,R000183C0_52
2683,data/cut/R000183C0_C00034ADE_27.png,318.5,346,297,347,餐饮服务,50000,R000183C0,C00034ADE,甲满座儿,"[('C00034ADD_220', 'R000183C0_64'), ('C00034ADE_121', 'R000183C0_64'), ('C00034ADE_121', 'R000183C0_136'), ('C00034ADD_220', 'R000183C0_136')]",63.5,91,R000183C0,C00034ADE,C00034ADE_63.5,R000183C0_91,42,92,R000183C0,C00034ADE,C00034ADE_42,R000183C0_92
2684,data/cut/R000183C0_C00034ADE_35.png,371.5,265,372,258,通行设施,990000,R000183C0,C00034ADE,北门,,116.5,10,R000183C0,C00034ADE,C00034ADE_116.5,R000183C0_10,117,3,R000183C0,C00034ADE,C00034ADE_117,R000183C0_3
2685,data/cut/R000183C0_C00034ADE_63.png,345.5,455.5,346,456,停车场,150900,R000183C0,C00034ADE,P,,90.5,200.5,R000183C0,C00034ADE,C00034ADE_90.5,R000183C0_200.5,91,201,R000183C0,C00034ADE,C00034ADE_91,R000183C0_201
2686,,,,262,424,银行,160100,R000183C0,C00034ADE,,,,,,,,,7,169,R000183C0,C00034ADE,C00034ADE_7,R000183C0_169
2687,,,,412,262,通行设施,990000,R000183C0,C00034ADE,,,,,,,,,157,7,R000183C0,C00034ADE,C00034ADE_157,R000183C0_7
2688,data/cut/R000183B5_C00034AD8_0.png,441.5,277,456,276,篮球场馆,80104,R000183B5,C00034AD8,ee/d互四篮球场,,186.5,22,R000183B5,C00034AD8,C00034AD8_186.5,R000183B5_22,201,21,R000183B5,C00034AD8,C00034AD8_201,R000183B5_21
2689,,,,257,482,运动场馆,80100,R000183B5,C00034AD8,,,,,,,,,2,227,R000183B5,C00034AD8,C00034AD8_2,R000183B5_227
2690,data/cut/R000183C3_C00034AE2_2.png,332.5,276.5,333,262,通行设施,990000,R000183C3,C00034AE2,[中关村街道知春东里社区(南2门),,77.5,21.5,R000183C3,C00034AE2,C00034AE2_77.5,R000183C3_21.5,78,7,R000183C3,C00034AE2,C00034AE2_78,R000183C3_7
2691,data/cut/R000183C3_C00034AE2_3.png,465,271.5,465,257,通行设施,990000,R000183C3,C00034AE2,中关村街道知春东里社区(南1门,,210,16.5,R000183C3,C00034AE2,C00034AE2_210,R000183C3_16.5,210,2,R000183C3,C00034AE2,C00034AE2_210,R000183C3_2
2692,data/cut/R000183C3_C00034AE2_6.png,433,417,,,,,R000183C3,C00034AE2,北京海房供热有限公司,,178,162,R000183C3,C00034AE2,C00034AE2_178,R000183C3_162,,,,,,
2693,data/cut/R000183C3_C00034AE2_13.png,305.5,399.5,,,,,R000183C3,C00034AE2,o双榆树锅炉房,"[('C00034AE1_232', 'R000183C3_85'), ('C00034AE2_90', 'R000183C3_85'), ('C00034AE2_90', 'R000183C3_153'), ('C00034AE1_232', 'R000183C3_153')]",50.5,144.5,R000183C3,C00034AE2,C00034AE2_50.5,R000183C3_144.5,,,,,,
2694,data/cut/R000183C3_C00034AE2_29.png,484.5,386.5,486,379,通行设施,990000,R000183C3,C00034AE2,[西,,229.5,131.5,R000183C3,C00034AE2,C00034AE2_229.5,R000183C3_131.5,231,124,R000183C3,C00034AE2,C00034AE2_231,R000183C3_124
2695,data/cut/R000183C3_C00034AE2_34.png,411,468.5,,,,,R000183C3,C00034AE2,甲2号楼,"[('C00034AE2_63', 'R000183C3_200'), ('C00034AE2_240', 'R000183C3_200'), ('C00034AE2_240', 'R000183C3_238'), ('C00034AE2_63', 'R000183C3_238')]",156,213.5,R000183C3,C00034AE2,C00034AE2_156,R000183C3_213.5,,,,,,
2696,data/cut/R000183C3_C00034AE2_57.png,475.5,323.5,476,324,停车场,150900,R000183C3,C00034AE2,P,,220.5,68.5,R000183C3,C00034AE2,C00034AE2_220.5,R000183C3_68.5,221,69,R000183C3,C00034AE2,C00034AE2_221,R000183C3_69
2697,data/cut/R000183B7_C00034ADE_11.png,309,434,,,,,R000183B7,C00034ADE,北四环西路辅路,,54,179,R000183B7,C00034ADE,C00034ADE_54,R000183B7_179,,,,,,
2698,data/cut/R000183B7_C00034ADE_14.png,487,302.5,487,294,餐饮服务,50000,R000183B7,C00034ADE,巫山烤全鱼,,232,47.5,R000183B7,C00034ADE,C00034ADE_232,R000183B7_47.5,232,39,R000183B7,C00034ADE,C00034ADE_232,R000183B7_39
2699,data/cut/R000183B7_C00034ADE_16.png,345.5,350,359,340,住宿服务,100000,R000183B7,C00034ADE,北京中科,,90.5,95,R000183B7,C00034ADE,C00034ADE_90.5,R000183B7_95,104,85,R000183B7,C00034ADE,C00034ADE_104,R000183B7_85
2700,data/cut/R000183B7_C00034ADE_20.png,485.5,373.5,486,364,专卖店,61200,R000183B7,C00034ADE,国洒专卖,"[('C00034ADE_107', 'R000183B7_51'), ('C00034ADE_253', 'R000183B7_51'), ('C00034ADE_253', 'R000183B7_165'), ('C00034ADE_107', 'R000183B7_165')]",230.5,118.5,R000183B7,C00034ADE,C00034ADE_230.5,R000183B7_118.5,231,109,R000183B7,C00034ADE,C00034ADE_231,R000183B7_109
2701,data/cut/R000183B7_C00034ADE_39.png,276.5,384.5,,,,,R000183B7,C00034ADE,28号楼,"[('C00034ADD_240', 'R000183B7_116'), ('C00034ADE_89', 'R000183B7_116'), ('C00034ADE_89', 'R000183B7_142'), ('C00034ADD_240', 'R000183B7_142')]",21.5,129.5,R000183B7,C00034ADE,C00034ADE_21.5,R000183B7_129.5,,,,,,
2702,data/cut/R000183B7_C00034ADE_46.png,392,357,,,,,R000183B7,C00034ADE,招,"[('C00034ADE_107', 'R000183B7_51'), ('C00034ADE_253', 'R000183B7_51'), ('C00034ADE_253', 'R000183B7_165'), ('C00034ADE_107', 'R000183B7_165')]",137,102,R000183B7,C00034ADE,C00034ADE_137,R000183B7_102,,,,,,
2703,data/cut/R000183C3_C00034AD6_12.png,428,302.5,429,293,楼宇,120200,R000183C3,C00034AD6,里四海中心,"[('C00034AD6_166', 'R000183C3_13'), ('C00034AD7_50', 'R000183C3_13'), ('C00034AD7_50', 'R000183C3_136'), ('C00034AD6_166', 'R000183C3_136')]",173,47.5,R000183C3,C00034AD6,C00034AD6_173,R000183C3_47.5,174,38,R000183C3,C00034AD6,C00034AD6_174,R000183C3_38
2704,data/cut/R000183C3_C00034AD6_14.png,427,376.5,426,366,学校内部设施,141207,R000183C3,C00034AD6,北园1楼,"[('C00034AD6_166', 'R000183C3_13'), ('C00034AD7_50', 'R000183C3_13'), ('C00034AD7_50', 'R000183C3_136'), ('C00034AD6_166', 'R000183C3_136')]",172,121.5,R000183C3,C00034AD6,C00034AD6_172,R000183C3_121.5,171,111,R000183C3,C00034AD6,C00034AD6_171,R000183C3_111
2705,data/cut/R000183C3_C00034AD6_22.png,433,433,433,425,通行设施,990000,R000183C3,C00034AD6,东南2门,,178,178,R000183C3,C00034AD6,C00034AD6_178,R000183C3_178,178,170,R000183C3,C00034AD6,C00034AD6_178,R000183C3_170
2706,data/cut/R000183C3_C00034AD6_23.png,357,450,357,442,通行设施,990000,R000183C3,C00034AD6,东南1门,,102,195,R000183C3,C00034AD6,C00034AD6_102,R000183C3_195,102,187,R000183C3,C00034AD6,C00034AD6_102,R000183C3_187
2707,data/cut/R000183C3_C00034AD6_43.png,301,371.5,,,,,R000183C3,C00034AD6,1号楼,"[('C00034AD5_84', 'R000183C3_40'), ('C00034AD6_73', 'R000183C3_40'), ('C00034AD6_73', 'R000183C3_203'), ('C00034AD5_84', 'R000183C3_203')]",46,116.5,R000183C3,C00034AD6,C00034AD6_46,R000183C3_116.5,,,,,,
2708,data/cut/R000183C3_C00034AD6_53.png,269.5,398.5,270,399,停车场,150900,R000183C3,C00034AD6,P,"[('C00034AD5_84', 'R000183C3_40'), ('C00034AD6_73', 'R000183C3_40'), ('C00034AD6_73', 'R000183C3_203'), ('C00034AD5_84', 'R000183C3_203')]",14.5,143.5,R000183C3,C00034AD6,C00034AD6_14.5,R000183C3_143.5,15,144,R000183C3,C00034AD6,C00034AD6_15,R000183C3_144
2709,data/cut/R000183B7_C00034AD3_31.png,326,280,,,,,R000183B7,C00034AD3,火神庙,,71,25,R000183B7,C00034AD3,C00034AD3_71,R000183B7_25,,,,,,
2710,data/cut/R000183B9_C00034ACF_2.png,353,393.5,,,,,R000183B9,C00034ACF,万泉河路,,98,138.5,R000183B9,C00034ACF,C00034ACF_98,R000183B9_138.5,,,,,,
2711,data/cut/R000183B9_C00034ACF_11.png,438.5,419.5,,,,,R000183B9,C00034ACF,万泉河路,,183.5,164.5,R000183B9,C00034ACF,C00034ACF_183.5,R000183B9_164.5,,,,,,
2712,,,,377,280,政府机关,130100,R000183B9,C00034ACF,,,,,,,,,122,25,R000183B9,C00034ACF,C00034ACF_122,R000183B9_25
2713,data/cut/R000183B7_C00034AD2_4.png,439,270,,,,,R000183B7,C00034AD2,北京燕园商学教°育咨询有限公司,,184,15,R000183B7,C00034AD2,C00034AD2_184,R000183B7_15,,,,,,
2714,data/cut/R000183B7_C00034AD2_7.png,284,406.5,,,,,R000183B7,C00034AD2,北京赢科天地°电子有限公司,,29,151.5,R000183B7,C00034AD2,C00034AD2_29,R000183B7_151.5,,,,,,
2715,data/cut/R000183B7_C00034AD2_9.png,260,504,271,497,停车场,150900,R000183B7,C00034AD2,P,,5,249,R000183B7,C00034AD2,C00034AD2_5,R000183B7_249,16,242,R000183B7,C00034AD2,C00034AD2_16,R000183B7_242
2716,data/cut/R000183B7_C00034AD2_14.png,372,329.5,373,320,楼宇,120200,R000183B7,C00034AD2,海汇新技术大厦,"[('C00034AD1_246', 'R000183B6_185'), ('C00034AD2_181', 'R000183B6_185'), ('C00034AD2_181', 'R000183B7_119'), ('C00034AD1_246', 'R000183B7_119')]",117,74.5,R000183B7,C00034AD2,C00034AD2_117,R000183B7_74.5,118,65,R000183B7,C00034AD2,C00034AD2_118,R000183B7_65
2717,data/cut/R000183B7_C00034AD2_27.png,506,387.5,,,,,R000183B7,C00034AD2,颐和园路,,251,132.5,R000183B7,C00034AD2,C00034AD2_251,R000183B7_132.5,,,,,,
2718,data/cut/R000183B7_C00034AD2_47.png,381.5,397.5,382,398,停车场,150900,R000183B7,C00034AD2,P,,126.5,142.5,R000183B7,C00034AD2,C00034AD2_126.5,R000183B7_142.5,127,143,R000183B7,C00034AD2,C00034AD2_127,R000183B7_143
2719,data/cut/R000183B7_C00034AD2_51.png,290.5,261.5,291,262,停车场,150900,R000183B7,C00034AD2,P,"[('C00034AD1_246', 'R000183B6_185'), ('C00034AD2_181', 'R000183B6_185'), ('C00034AD2_181', 'R000183B7_119'), ('C00034AD1_246', 'R000183B7_119')]",35.5,6.5,R000183B7,C00034AD2,C00034AD2_35.5,R000183B7_6.5,36,7,R000183B7,C00034AD2,C00034AD2_36,R000183B7_7
2720,data/cut/R000183C3_C00034ADA_1.png,336,355,,,,,R000183C3,C00034ADA,北京菜鸟无忧教育科技有限公司,,81,100,R000183C3,C00034ADA,C00034ADA_81,R000183C3_100,,,,,,
2721,data/cut/R000183C3_C00034ADA_3.png,471.5,285.5,471,268,摄影冲印店,71300,R000183C3,C00034ADA,打印店人大附中社区,,216.5,30.5,R000183C3,C00034ADA,C00034ADA_216.5,R000183C3_30.5,216,13,R000183C3,C00034ADA,C00034ADA_216,R000183C3_13
2722,data/cut/R000183C3_C00034ADA_10.png,340.5,407.5,342,397,学校内部设施,141207,R000183C3,C00034ADA,信息楼,,85.5,152.5,R000183C3,C00034ADA,C00034ADA_85.5,R000183C3_152.5,87,142,R000183C3,C00034ADA,C00034ADA_87,R000183C3_142
2723,data/cut/R000183C3_C00034ADA_25.png,462.5,351.5,,,,,R000183C3,C00034ADA,1号楼,,207.5,96.5,R000183C3,C00034ADA,C00034ADA_207.5,R000183C3_96.5,,,,,,
2724,,,,454,380,学校内部设施,141207,R000183C3,C00034ADA,,,,,,,,,199,125,R000183C3,C00034ADA,C00034ADA_199,R000183C3_125
2725,data/cut/R000183B7_C00034AE6_1.png,384.5,381.5,,,,,R000183B7,C00034AE6,北四环西路,,129.5,126.5,R000183B7,C00034AE6,C00034AE6_129.5,R000183B7_126.5,,,,,,
2726,data/cut/R000183B7_C00034AE6_5.png,340,260,,,,,R000183B7,C00034AE6,国家能源风电叶片研发(实验)中心,"[('C00034AE5_193', 'R000183B6_186'), ('C00034AE6_99', 'R000183B6_186'), ('C00034AE6_99', 'R000183B7_56'), ('C00034AE5_193', 'R000183B7_56')]",85,5,R000183B7,C00034AE6,C00034AE6_85,R000183B7_5,,,,,,
2727,data/cut/R000183B7_C00034AE6_15.png,362.5,338.5,363,331,通行设施,990000,R000183B7,C00034AE6,南1门,,107.5,83.5,R000183B7,C00034AE6,C00034AE6_107.5,R000183B7_83.5,108,76,R000183B7,C00034AE6,C00034AE6_108,R000183B7_76
2728,data/cut/R000183C3_C00034AD7_4.png,397,358.5,,,,,R000183C3,C00034AD7,立兴写字楼围,,142,103.5,R000183C3,C00034AD7,C00034AD7_142,R000183C3_103.5,,,,,,
2729,data/cut/R000183C3_C00034AD7_11.png,377,276.5,376,266,学校内部设施,141207,R000183C3,C00034AD7,北园2楼,"[('C00034AD7_74', 'R000183C2_245'), ('C00034AD7_186', 'R000183C2_245'), ('C00034AD7_186', 'R000183C3_37'), ('C00034AD7_74', 'R000183C3_37')]",122,21.5,R000183C3,C00034AD7,C00034AD7_122,R000183C3_21.5,121,11,R000183C3,C00034AD7,C00034AD7_121,R000183C3_11
2730,data/cut/R000183C3_C00034AD7_14.png,286.5,459.5,287,452,通行设施,990000,R000183C3,C00034AD7,西北4门,,31.5,204.5,R000183C3,C00034AD7,C00034AD7_31.5,R000183C3_204.5,32,197,R000183C3,C00034AD7,C00034AD7_32,R000183C3_197
2731,data/cut/R000183C3_C00034AD7_15.png,357.5,457.5,358,450,通行设施,990000,R000183C3,C00034AD7,西北3门,,102.5,202.5,R000183C3,C00034AD7,C00034AD7_102.5,R000183C3_202.5,103,195,R000183C3,C00034AD7,C00034AD7_103,R000183C3_195
2732,data/cut/R000183C3_C00034AD7_18.png,487,386,488,378,通行设施,990000,R000183C3,C00034AD7,西南门,,232,131,R000183C3,C00034AD7,C00034AD7_232,R000183C3_131,233,123,R000183C3,C00034AD7,C00034AD7_233,R000183C3_123
2733,data/cut/R000183C3_C00034AD7_31.png,401,509.5,,,,,R000183C3,C00034AD7,20号楼,,146,254.5,R000183C3,C00034AD7,C00034AD7_146,R000183C3_254.5,,,,,,
2734,,,,436,359,楼宇,120200,R000183C3,C00034AD7,,,,,,,,,181,104,R000183C3,C00034AD7,C00034AD7_181,R000183C3_104
2735,data/cut/R000183B7_C00034ADD_0.png,385,492.5,,,,,R000183B7,C00034ADD,北四环西路一北四环西路一,,130,237.5,R000183B7,C00034ADD,C00034ADD_130,R000183B7_237.5,,,,,,
2736,data/cut/R000183B7_C00034ADD_6.png,342.5,402,,,,,R000183B7,C00034ADD,p科源社区生活超市,"[('C00034ADD_34', 'R000183B7_124'), ('C00034ADD_207', 'R000183B7_124'), ('C00034ADD_207', 'R000183B7_154'), ('C00034ADD_34', 'R000183B7_154')]",87.5,147,R000183B7,C00034ADD,C00034ADD_87.5,R000183B7_147,,,,,,
2737,data/cut/R000183B7_C00034ADD_14.png,497,356.5,498,346,住宿服务,100000,R000183B7,C00034ADD,科苑公寓,,242,101.5,R000183B7,C00034ADD,C00034ADD_242,R000183B7_101.5,243,91,R000183B7,C00034ADD,C00034ADD_243,R000183B7_91
2738,data/cut/R000183B7_C00034ADD_22.png,469.5,428,470,420,通行设施,990000,R000183B7,C00034ADD,南1门,,214.5,173,R000183B7,C00034ADD,C00034ADD_214.5,R000183B7_173,215,165,R000183B7,C00034ADD,C00034ADD_215,R000183B7_165
2739,,,,283,404,便民商店,60200,R000183B7,C00034ADD,,,,,,,,,28,149,R000183B7,C00034ADD,C00034ADD_28,R000183B7_149
2740,data/cut/R000183C3_C00034AE3_3.png,263,478.5,264,461,医疗保健服务,90000,R000183C3,C00034AE3,雅韵医疗美容门诊部,,8,223.5,R000183C3,C00034AE3,C00034AE3_8,R000183C3_223.5,9,206,R000183C3,C00034AE3,C00034AE3_9,R000183C3_206
2741,data/cut/R000183C3_C00034AE3_4.png,378.5,461.5,379,444,住宅区,120300,R000183C3,C00034AE3,双榆树北路小区北区,,123.5,206.5,R000183C3,C00034AE3,C00034AE3_123.5,R000183C3_206.5,124,189,R000183C3,C00034AE3,C00034AE3_124,R000183C3_189
2742,data/cut/R000183C3_C00034AE3_7.png,345,357,346,349,高等院校,50000,R000183C3,C00034AE3,北京京海硏修学院,"[('C00034AE2_221', 'R000183C3_26'), ('C00034AE3_133', 'R000183C3_26'), ('C00034AE3_133', 'R000183C3_126'), ('C00034AE2_221', 'R000183C3_126')]",90,102,R000183C3,C00034AE3,C00034AE3_90,R000183C3_102,91,94,R000183C3,C00034AE3,C00034AE3_91,R000183C3_94
2743,data/cut/R000183C3_C00034AE3_21.png,392.5,396,,,,,R000183C3,C00034AE3,北青云路,,137.5,141,R000183C3,C00034AE3,C00034AE3_137.5,R000183C3_141,,,,,,
2744,data/cut/R000183C3_C00034AE3_26.png,509.5,375,510,368,通行设施,990000,R000183C3,C00034AE3,南1门,,254.5,120,R000183C3,C00034AE3,C00034AE3_254.5,R000183C3_120,255,113,R000183C3,C00034AE3,C00034AE3_255,R000183C3_113
2745,data/cut/R000183C2_C00034AD9_4.png,412,357.5,,,,,R000183C2,C00034AD9,中国人民大学附属中学,"[('C00034AD9_107', 'R000183C2_56'), ('C00034AD9_170', 'R000183C2_56'), ('C00034AD9_170', 'R000183C2_218'), ('C00034AD9_107', 'R000183C2_218')]",157,102.5,R000183C2,C00034AD9,C00034AD9_157,R000183C2_102.5,,,,,,
2746,data/cut/R000183B5_C00034AD9_5.png,363.5,401,365,389,足球场,80105,R000183B5,C00034AD9,五四足球场,,108.5,146,R000183B5,C00034AD9,C00034AD9_108.5,R000183B5_146,110,134,R000183B5,C00034AD9,C00034AD9_110,R000183B5_134
2747,data/cut/R000183B5_C00034AD9_40.png,339,449.5,,,,,R000183B5,C00034AD9,①,,84,194.5,R000183B5,C00034AD9,C00034AD9_84,R000183B5_194.5,,,,,,
2748,data/cut/R000183C0_C00034ADD_5.png,458,457,460,442,通行设施,990000,R000183C0,C00034ADD,海淀文化艺术大厦(东2门),,203,202,R000183C0,C00034ADD,C00034ADD_203,R000183C0_202,205,187,R000183C0,C00034ADD,C00034ADD_205,R000183C0_187
2749,data/cut/R000183C0_C00034ADD_6.png,347,374.5,348,365,楼宇,120200,R000183C0,C00034ADD,海淀文化艺术大厦,"[('C00034ADD_85', 'R000183C0_41'), ('C00034ADD_170', 'R000183C0_41'), ('C00034ADD_170', 'R000183C0_160'), ('C00034ADD_85', 'R000183C0_160')]",92,119.5,R000183C0,C00034ADD,C00034ADD_92,R000183C0_119.5,93,110,R000183C0,C00034ADD,C00034ADD_93,R000183C0_110
2750,data/cut/R000183C0_C00034ADD_7.png,400.5,292.5,,,,,R000183C0,C00034ADD,海淀文化艺术大厦(东1门),,145.5,37.5,R000183C0,C00034ADD,C00034ADD_145.5,R000183C0_37.5,,,,,,
2751,data/cut/R000183C0_C00034ADD_9.png,303,318.5,,,,,R000183C0,C00034ADD,北京联想电脑维修站,"[('C00034ADC_66', 'R000183C0_42'), ('C00034ADD_84', 'R000183C0_42'), ('C00034ADD_84', 'R000183C0_160'), ('C00034ADC_66', 'R000183C0_160')]",48,63.5,R000183C0,C00034ADD,C00034ADD_48,R000183C0_63.5,,,,,,
2752,data/cut/R000183C0_C00034ADD_19.png,469.5,361,,,,,R000183C0,C00034ADD,大泥湾路,,214.5,106,R000183C0,C00034ADD,C00034ADD_214.5,R000183C0_106,,,,,,
2753,data/cut/R000183C0_C00034ADD_59.png,324.5,454,325,455,停车场,150900,R000183C0,C00034ADD,P,,69.5,199,R000183C0,C00034ADD,C00034ADD_69.5,R000183C0_199,70,200,R000183C0,C00034ADD,C00034ADD_70,R000183C0_200
2754,data/cut/R000183C0_C00034ADD_67.png,330.5,257.5,331,258,停车场,150900,R000183C0,C00034ADD,P,,75.5,2.5,R000183C0,C00034ADD,C00034ADD_75.5,R000183C0_2.5,76,3,R000183C0,C00034ADD,C00034ADD_76,R000183C0_3
2755,,,,449,294,通行设施,990000,R000183C0,C00034ADD,,,,,,,,,194,39,R000183C0,C00034ADD,C00034ADD_194,R000183C0_39
2756,data/cut/R000183B4_C00034AD7_3.png,409,458,410,448,学校内部设施,141207,R000183B4,C00034AD7,教育学院楼,,154,203,R000183B4,C00034AD7,C00034AD7_154,R000183B4_203,155,193,R000183B4,C00034AD7,C00034AD7_155,R000183B4_193
2757,data/cut/R000183B4_C00034AD7_15.png,345.5,307,,,,,R000183B4,C00034AD7,五四路,,90.5,52,R000183B4,C00034AD7,C00034AD7_90.5,R000183B4_52,,,,,,
2758,data/cut/R000183B4_C00034AD7_26.png,260.5,391.5,,,,,R000183B4,C00034AD7,16号楼,,5.5,136.5,R000183B4,C00034AD7,C00034AD7_5.5,R000183B4_136.5,,,,,,
2759,data/cut/R000183B4_C00034AE3_4.png,402.5,419,,,,,R000183B4,C00034AE3,中国科学院电工研究所,,147.5,164,R000183B4,C00034AE3,C00034AE3_147.5,R000183B4_164,,,,,,
2760,data/cut/R000183B4_C00034AE3_20.png,497,256.5,,,,,R000183B4,C00034AE3,北院,"[('C00034AE3_110', 'R000183B3_212'), ('C00034AE4_114', 'R000183B3_212'), ('C00034AE4_114', 'R000183B4_8'), ('C00034AE3_110', 'R000183B4_8')]",242,1.5,R000183B4,C00034AE3,C00034AE3_242,R000183B4_1.5,,,,,,
2761,data/cut/R000183B4_C00034AE3_23.png,496.5,337,497,329,通行设施,990000,R000183B4,C00034AE3,北门,,241.5,82,R000183B4,C00034AE3,C00034AE3_241.5,R000183B4_82,242,74,R000183B4,C00034AE3,C00034AE3_242,R000183B4_74
2762,data/cut/R000183B4_C00034ADA_12.png,292,481.5,292,472,运动场馆,80100,R000183B4,C00034ADA,奥能跆拳道,,37,226.5,R000183B4,C00034ADA,C00034ADA_37,R000183B4_226.5,37,217,R000183B4,C00034ADA,C00034ADA_37,R000183B4_217
2763,data/cut/R000183B4_C00034ADA_13.png,335.5,438.5,,,,,R000183B4,C00034ADA,g物美便利店,,80.5,183.5,R000183B4,C00034ADA,C00034ADA_80.5,R000183B4_183.5,,,,,,
2764,data/cut/R000183B4_C00034ADA_23.png,327,387.5,327,380,通行设施,990000,R000183B4,C00034ADA,北2门,,72,132.5,R000183B4,C00034ADA,C00034ADA_72,R000183B4_132.5,72,125,R000183B4,C00034ADA,C00034ADA_72,R000183B4_125
2765,data/cut/R000183B4_C00034ADA_24.png,411,392.5,411,385,通行设施,990000,R000183B4,C00034ADA,东1门,,156,137.5,R000183B4,C00034ADA,C00034ADA_156,R000183B4_137.5,156,130,R000183B4,C00034ADA,C00034ADA_156,R000183B4_130
2766,,,,502,305,科研机构,141300,R000183B4,C00034ADA,,,,,,,,,247,50,R000183B4,C00034ADA,C00034ADA_247,R000183B4_50
2767,,,,453,286,公交车站,150700,R000183B4,C00034ADA,,,,,,,,,198,31,R000183B4,C00034ADA,C00034ADA_198,R000183B4_31
2768,,,,298,441,便民商店,60200,R000183B4,C00034ADA,,,,,,,,,43,186,R000183B4,C00034ADA,C00034ADA_43,R000183B4_186
2769,data/cut/R000183C0_C00034AD2_43.png,331.5,422.5,332,423,停车场,150900,R000183C0,C00034AD2,P,,76.5,167.5,R000183C0,C00034AD2,C00034AD2_76.5,R000183C0_167.5,77,168,R000183C0,C00034AD2,C00034AD2_77,R000183C0_168
2770,data/cut/R000183C0_C00034AE6_2.png,310.5,420,290,415,公交车站,150700,R000183C0,C00034AE6,知春路9一号线,,55.5,165,R000183C0,C00034AE6,C00034AE6_55.5,R000183C0_165,35,160,R000183C0,C00034AE6,C00034AE6_35,R000183C0_160
2771,data/cut/R000183C0_C00034AE6_4.png,352,481,353,467,通行设施,990000,R000183C0,C00034AE6,[京东科技大厦(北1门,,97,226,R000183C0,C00034AE6,C00034AE6_97,R000183C0_226,98,212,R000183C0,C00034AE6,C00034AE6_98,R000183C0_212
2772,data/cut/R000183C0_C00034AE6_6.png,405,378.5,407,370,通行设施,990000,R000183C0,C00034AE6,卫星大厦(南门,,150,123.5,R000183C0,C00034AE6,C00034AE6_150,R000183C0_123.5,152,115,R000183C0,C00034AE6,C00034AE6_152,R000183C0_115
2773,data/cut/R000183C0_C00034AE6_8.png,320.5,300,321,291,餐饮服务,50000,R000183C0,C00034AE6,百万庄园,,65.5,45,R000183C0,C00034AE6,C00034AE6_65.5,R000183C0_45,66,36,R000183C0,C00034AE6,C00034AE6_66,R000183C0_36
2774,data/cut/R000183C0_C00034AE6_11.png,488,299.5,,,,,R000183C0,C00034AE6,中国航,,233,44.5,R000183C0,C00034AE6,C00034AE6_233,R000183C0_44.5,,,,,,
2775,data/cut/R000183C0_C00034AE6_19.png,291.5,485.5,292,486,停车场,150900,R000183C0,C00034AE6,P,,36.5,230.5,R000183C0,C00034AE6,C00034AE6_36.5,R000183C0_230.5,37,231,R000183C0,C00034AE6,C00034AE6_37,R000183C0_231
2776,data/cut/R000183B3_C00034AD3_16.png,510.5,391,511,382,科教文化服务,140000,R000183B3,C00034AD3,鸿升讲堂,,255.5,136,R000183B3,C00034AD3,C00034AD3_255.5,R000183B3_136,0,127,R000183B3,C00034AD4,C00034AD4_0,R000183B3_127
